account_id,customer_id,account_type,opening_date,status,credit_limit_eur,interest_rate_pct,opening_balance_eur
A002658,C01625,Current Account,2026-06-10,Active,0,0.0,3496.84
A002659,C01625,Credit Card,2026-07-09,Closed,6500,17.01,-1081.46
A002660,C01626,Current Account,2023-03-15,Active,0,0.0,2380.79
A002661,C01626,Savings Account,2026-06-09,Dormant,0,1.32,4923.83
A002662,C01626,Credit Card,2023-07-25,Active,6500,17.7,-1570.43
A002663,C01627,Current Account,2025-10-05,Dormant,0,0.0,588.65
A002664,C01627,Credit Card,2024-11-21,Active,13000,21.86,-987.14
A002665,C01628,Current Account,2025-09-11,Active,0,0.0,7435.39
A002666,C01628,Savings Account,2020-06-29,Active,0,1.7,21358.35
A002667,C01629,Current Account,2020-12-01,Active,0,0.0,4945.36
A002668,C01629,Credit Card,2026-05-11,Active,8900,21.04,-2115.2
A002669,C01630,Current Account,2025-09-24,Active,0,0.0,3054.56
A002670,C01630,Savings Account,2022-07-17,Active,0,1.16,2727.86
A002671,C01631,Current Account,2026-06-20,Active,0,0.0,1791.17
A002672,C01631,Savings Account,2023-11-24,Active,0,2.07,34871.52
A002673,C01632,Current Account,2025-04-16,Active,0,0.0,3215.21
A002674,C01633,Current Account,2025-02-24,Dormant,0,0.0,2570.7
A002675,C01633,Savings Account,2024-01-02,Active,0,1.1,14391.96
A002676,C01634,Savings Account,2026-05-06,Active,0,2.05,15634.93
A002677,C01634,Credit Card,2025-10-26,Active,8300,21.42,-1250.94
A002678,C01635,Current Account,2023-02-15,Active,0,0.0,6850.06
A002679,C01635,Savings Account,2021-04-03,Active,0,1.69,11599.19
A002680,C01635,Credit Card,2021-10-22,Active,4400,21.46,-528.53
A002681,C01636,Savings Account,2021-12-16,Active,0,1.94,24589.37
A002682,C01637,Current Account,2025-07-30,Active,0,0.0,2108.93
A002683,C01637,Savings Account,2026-06-09,Active,0,1.65,8097.47
A002684,C01637,Credit Card,2026-06-26,Active,10700,18.35,-743.02
A002685,C01638,Current Account,2025-09-06,Active,0,0.0,3856.65
A002686,C01639,Current Account,2025-07-31,Active,0,0.0,3149.0
A002687,C01640,Current Account,2024-05-13,Active,0,0.0,3754.75
A002688,C01641,Current Account,2023-12-02,Active,0,0.0,2211.85
A002689,C01642,Current Account,2024-11-14,Dormant,0,0.0,1346.8
A002690,C01642,Savings Account,2025-03-30,Active,0,1.62,16587.06
A002691,C01643,Current Account,2022-05-30,Active,0,0.0,2568.41
A002692,C01644,Current Account,2024-11-27,Active,0,0.0,4042.66
A002693,C01645,Current Account,2026-02-04,Dormant,0,0.0,1835.2
A002694,C01646,Current Account,2026-05-08,Active,0,0.0,2420.09
A002695,C01647,Current Account,2025-11-05,Active,0,0.0,3352.06
A002696,C01647,Credit Card,2025-06-27,Active,3500,18.2,-567.23
A002697,C01648,Savings Account,2025-11-07,Active,0,1.64,6170.32
A002698,C01648,Current Account,2026-05-17,Active,0,0.0,1992.16
A002699,C01649,Current Account,2022-01-20,Active,0,0.0,1809.03
A002700,C01650,Savings Account,2026-07-26,Dormant,0,1.73,8388.24
A002701,C01651,Current Account,2022-08-21,Active,0,0.0,3106.44
A002702,C01651,Credit Card,2022-08-06,Active,13200,21.6,-219.21
A002703,C01652,Current Account,2026-07-09,Active,0,0.0,1978.99
A002704,C01653,Savings Account,2025-04-13,Active,0,1.9,11407.54
A002705,C01654,Current Account,2026-02-14,Active,0,0.0,3430.93
A002706,C01654,Savings Account,2026-04-24,Active,0,1.67,7992.87
A002707,C01655,Current Account,2026-07-16,Closed,0,0.0,2156.8
A002708,C01655,Credit Card,2026-07-01,Active,3900,19.63,-647.76
A002709,C01656,Current Account,2020-09-18,Active,0,0.0,2859.53
A002710,C01656,Credit Card,2020-03-26,Active,4400,16.26,-387.31
A002711,C01657,Current Account,2024-02-13,Active,0,0.0,3687.4
A002712,C01657,Credit Card,2021-12-09,Active,5100,18.23,-1252.35
A002713,C01658,Current Account,2023-12-04,Active,0,0.0,2057.62
A002714,C01659,Current Account,2026-08-01,Active,0,0.0,1692.28
A002715,C01660,Current Account,2026-03-17,Active,0,0.0,1880.03
A002716,C01661,Current Account,2025-03-29,Active,0,0.0,3613.77
A002717,C01661,Savings Account,2024-12-09,Active,0,1.06,7872.42
A002718,C01662,Current Account,2022-05-12,Active,0,0.0,1951.4
A002719,C01662,Savings Account,2023-11-09,Active,0,2.06,31114.6
A002720,C01662,Credit Card,2025-07-29,Active,9200,19.38,0
A002721,C01663,Current Account,2024-10-01,Active,0,0.0,865.27
A002722,C01663,Credit Card,2024-06-03,Active,4000,16.99,-99.55
A002723,C01664,Current Account,2021-06-25,Active,0,0.0,1611.53
A002724,C01664,Savings Account,2021-11-28,Active,0,1.66,8070.25
A002725,C01665,Current Account,2024-07-30,Closed,0,0.0,3939.31
A002726,C01665,Savings Account,2023-06-19,Active,0,1.96,9457.45
A002727,C01665,Credit Card,2025-08-31,Active,15000,21.13,-2568.89
A002728,C01666,Current Account,2022-11-08,Active,0,0.0,4508.32
A002729,C01667,Current Account,2024-10-27,Active,0,0.0,1075.6
A002730,C01667,Credit Card,2024-11-01,Closed,6200,21.61,-171.17
A002731,C01668,Current Account,2026-02-13,Active,0,0.0,1978.67
A002732,C01669,Current Account,2026-06-21,Active,0,0.0,5418.14
A002733,C01669,Credit Card,2025-09-19,Active,10200,16.49,-969.79
A002734,C01670,Current Account,2023-02-22,Active,0,0.0,2450.06
A002735,C01670,Savings Account,2021-05-02,Active,0,1.86,12742.9
A002736,C01671,Current Account,2024-12-23,Active,0,0.0,5731.86
A002737,C01672,Current Account,2025-12-29,Active,0,0.0,3652.73
A002738,C01673,Current Account,2026-06-23,Active,0,0.0,2776.25
A002739,C01674,Current Account,2025-07-27,Active,0,0.0,-484.48
A002740,C01675,Savings Account,2025-10-13,Active,0,0.8,8290.93
A002741,C01675,Credit Card,2026-05-13,Active,5300,21.59,-1062.17
A002742,C01676,Current Account,2026-08-01,Active,0,0.0,2800.75
A002743,C01676,Credit Card,2024-04-13,Active,3900,18.85,-547.37
A002744,C01677,Savings Account,2025-12-20,Closed,0,1.37,3475.81
A002745,C01677,Current Account,2022-06-10,Active,0,0.0,2238.81
A002746,C01678,Current Account,2026-01-05,Closed,0,0.0,4510.44
A002747,C01678,Credit Card,2026-07-16,Active,4200,15.59,-2016.96
A002748,C01679,Current Account,2025-02-12,Active,0,0.0,6827.08
A002749,C01679,Savings Account,2025-08-31,Active,0,2.03,42019.18
A002750,C01680,Savings Account,2024-11-05,Dormant,0,1.63,6572.58
A002751,C01681,Current Account,2023-05-05,Active,0,0.0,1102.47
A002752,C01682,Current Account,2026-05-15,Active,0,0.0,3434.74
A002753,C01682,Savings Account,2026-06-10,Dormant,0,0.91,16321.71
A002754,C01682,Credit Card,2026-07-31,Active,2800,21.08,-984.43
A002755,C01683,Current Account,2022-06-14,Active,0,0.0,8371.26
A002756,C01684,Savings Account,2025-06-30,Active,0,1.39,7292.66
A002757,C01685,Current Account,2025-05-23,Active,0,0.0,1459.12
A002758,C01685,Savings Account,2026-07-05,Active,0,1.89,16919.3
A002759,C01686,Current Account,2024-02-17,Active,0,0.0,884.4
A002760,C01687,Current Account,2025-07-24,Active,0,0.0,4595.36
A002761,C01688,Current Account,2025-06-12,Active,0,0.0,876.7
A002762,C01689,Current Account,2024-09-19,Active,0,0.0,3055.76
A002763,C01690,Savings Account,2025-12-15,Active,0,1.57,9199.17
A002764,C01690,Current Account,2026-06-14,Active,0,0.0,4015.14
A002765,C01691,Current Account,2026-01-25,Dormant,0,0.0,2842.43
A002766,C01692,Current Account,2024-10-28,Active,0,0.0,1603.34
A002767,C01693,Savings Account,2023-01-14,Active,0,1.7,0
A002768,C01693,Credit Card,2026-05-21,Active,3700,19.18,-1258.91
A002769,C01694,Current Account,2025-12-14,Active,0,0.0,-500
A002770,C01694,Savings Account,2025-04-03,Active,0,1.34,18556.73
A002771,C01695,Savings Account,2026-04-30,Active,0,1.86,14498.66
A002772,C01696,Current Account,2026-02-26,Active,0,0.0,7803.74
A002773,C01697,Current Account,2025-09-09,Active,0,0.0,3464.0
A002774,C01697,Savings Account,2024-04-12,Active,0,1.69,2810.26
A002775,C01697,Credit Card,2024-03-09,Active,6600,20.45,0
A002776,C01698,Current Account,2025-09-04,Active,0,0.0,1089.07
A002777,C01699,Current Account,2026-01-19,Dormant,0,0.0,9750.1
A002778,C01700,Savings Account,2025-02-26,Active,0,1.0,3158.5
A002779,C01700,Current Account,2022-02-18,Active,0,0.0,1362.57
A002780,C01700,Credit Card,2026-04-17,Active,3400,19.25,-580.27
A002781,C01701,Current Account,2025-11-19,Active,0,0.0,4145.58
A002782,C01701,Savings Account,2023-07-28,Active,0,2.06,11660.56
A002783,C01702,Current Account,2026-07-05,Active,0,0.0,586.6
A002784,C01703,Current Account,2022-11-02,Active,0,0.0,1384.0
A002785,C01703,Savings Account,2023-11-04,Active,0,1.33,22592.3
A002786,C01703,Credit Card,2024-12-03,Closed,5100,17.3,-1041.3
A002787,C01704,Savings Account,2022-11-29,Active,0,1.26,4993.66
A002788,C01704,Current Account,2026-04-06,Active,0,0.0,2662.16
A002789,C01704,Credit Card,2024-07-16,Active,9000,21.16,-420.03
A002790,C01705,Current Account,2026-08-01,Dormant,0,0.0,2516.49
A002791,C01706,Current Account,2024-05-11,Active,0,0.0,1336.9
A002792,C01707,Savings Account,2026-07-27,Active,0,1.61,18153.61
A002793,C01708,Current Account,2020-07-24,Active,0,0.0,2199.24
A002794,C01708,Savings Account,2021-05-28,Active,0,1.59,15214.49
A002795,C01709,Current Account,2026-04-20,Active,0,0.0,-500
A002796,C01709,Savings Account,2025-04-29,Active,0,1.43,22777.78
A002797,C01710,Current Account,2024-04-05,Dormant,0,0.0,3546.7
A002798,C01710,Credit Card,2024-08-12,Active,7400,18.78,-1944.66
A002799,C01711,Current Account,2020-06-20,Active,0,0.0,5729.53
A002800,C01711,Savings Account,2023-11-25,Active,0,1.07,20292.75
A002801,C01711,Credit Card,2026-06-10,Active,3600,15.8,-1032.54
A002802,C01712,Current Account,2025-07-14,Active,0,0.0,7199.54
A002803,C01713,Savings Account,2024-05-31,Active,0,0.85,28719.77
A002804,C01714,Current Account,2025-03-21,Closed,0,0.0,2980.51
A002805,C01714,Savings Account,2025-07-14,Active,0,1.55,10370.96
A002806,C01715,Current Account,2022-02-07,Active,0,0.0,8706.67
A002807,C01715,Savings Account,2025-02-01,Active,0,2.1,0
A002808,C01716,Savings Account,2024-09-06,Active,0,1.03,30619.29
A002809,C01716,Current Account,2025-03-12,Active,0,0.0,1864.66
A002810,C01717,Savings Account,2023-07-07,Active,0,1.31,20040.6
A002811,C01717,Credit Card,2022-03-19,Active,2600,20.71,-725.34
A002812,C01718,Current Account,2025-06-17,Active,0,0.0,3524.28
A002813,C01718,Savings Account,2024-03-10,Active,0,1.77,38477.67
A002814,C01718,Credit Card,2026-04-24,Active,8300,18.54,-1176.1
A002815,C01719,Savings Account,2024-01-12,Active,0,1.32,9793.89
A002816,C01719,Current Account,2025-04-10,Active,0,0.0,2888.55
A002817,C01719,Credit Card,2024-07-01,Active,4000,16.63,0
A002818,C01720,Savings Account,2026-01-29,Active,0,1.12,5681.2
A002819,C01720,Current Account,2025-07-07,Active,0,0.0,5257.1
A002820,C01721,Current Account,2024-06-28,Active,0,0.0,6823.12
A002821,C01722,Current Account,2026-07-15,Active,0,0.0,505.86
A002822,C01723,Current Account,2020-09-21,Active,0,0.0,2359.95
A002823,C01723,Savings Account,2025-08-20,Active,0,1.11,3383.38
A002824,C01724,Current Account,2026-01-28,Active,0,0.0,1667.44
A002825,C01724,Credit Card,2025-01-11,Active,8000,19.25,0
A002826,C01725,Current Account,2025-05-25,Active,0,0.0,3744.97
A002827,C01726,Current Account,2026-07-05,Active,0,0.0,2786.55
A002828,C01727,Current Account,2025-08-02,Closed,0,0.0,1282.66
A002829,C01727,Savings Account,2024-11-09,Active,0,1.77,19067.51
A002830,C01728,Savings Account,2022-02-06,Dormant,0,1.63,0
A002831,C01729,Current Account,2025-10-30,Active,0,0.0,1767.28
A002832,C01729,Credit Card,2025-06-01,Active,6600,20.02,-1463.06
A002833,C01730,Current Account,2023-07-13,Active,0,0.0,-500
A002834,C01730,Savings Account,2024-02-05,Active,0,1.67,13704.94
A002835,C01730,Credit Card,2026-01-12,Active,4300,15.63,-1079.08
A002836,C01731,Current Account,2026-04-30,Active,0,0.0,1838.22
A002837,C01732,Savings Account,2024-06-05,Active,0,0.86,7801.25
A002838,C01733,Current Account,2025-12-28,Active,0,0.0,1045.61
A002839,C01733,Credit Card,2025-12-21,Active,7000,21.39,-2961.88
A002840,C01734,Current Account,2026-06-29,Active,0,0.0,2652.28
A002841,C01735,Current Account,2024-07-04,Active,0,0.0,4994.9
A002842,C01735,Credit Card,2026-03-31,Active,6800,20.12,-2836.08
A002843,C01736,Current Account,2026-07-04,Active,0,0.0,4391.98
A002844,C01737,Savings Account,2024-01-20,Active,0,0.93,4131.18
A002845,C01737,Credit Card,2024-10-13,Active,5600,19.01,0
A002846,C01738,Current Account,2026-04-24,Active,0,0.0,1955.75
A002847,C01738,Credit Card,2026-06-29,Active,5400,17.96,-1270.54
A002848,C01739,Savings Account,2026-02-20,Active,0,1.17,28889.93
A002849,C01740,Current Account,2024-10-15,Active,0,0.0,1248.27
A002850,C01741,Current Account,2021-03-13,Dormant,0,0.0,3734.33
A002851,C01742,Savings Account,2024-10-28,Active,0,1.18,11433.17
A002852,C01743,Savings Account,2025-05-18,Active,0,0.86,30095.86
A002853,C01743,Credit Card,2025-09-05,Active,4700,16.1,-821.06
A002854,C01744,Savings Account,2024-12-10,Active,0,0.96,0
A002855,C01744,Current Account,2025-04-03,Active,0,0.0,1618.53
A002856,C01744,Credit Card,2026-01-12,Active,6900,16.88,-1657.78
A002857,C01745,Current Account,2024-10-03,Closed,0,0.0,2894.03
A002858,C01745,Savings Account,2022-10-05,Active,0,1.37,36798.48
A002859,C01746,Current Account,2024-02-20,Active,0,0.0,1783.16
A002860,C01747,Current Account,2025-05-04,Active,0,0.0,5783.99
A002861,C01747,Savings Account,2025-11-23,Dormant,0,1.94,9285.7
A002862,C01747,Credit Card,2025-05-16,Active,7300,19.82,-1539.67
A002863,C01748,Savings Account,2026-07-04,Active,0,1.17,9775.68
A002864,C01749,Savings Account,2024-05-08,Active,0,1.22,6613.96
A002865,C01750,Current Account,2026-06-08,Active,0,0.0,2875.21
A002866,C01750,Credit Card,2026-05-05,Active,5100,20.8,-326.2
A002867,C01751,Current Account,2025-12-29,Active,0,0.0,-178.22
A002868,C01751,Savings Account,2026-03-28,Active,0,0.89,12854.39
A002869,C01752,Savings Account,2026-07-31,Active,0,2.17,12653.2
A002870,C01752,Current Account,2026-03-19,Active,0,0.0,6528.76
A002871,C01753,Current Account,2026-03-23,Active,0,0.0,3672.24
A002872,C01753,Credit Card,2026-03-20,Closed,4800,16.7,-1126.22
A002873,C01754,Savings Account,2025-11-30,Active,0,2.04,20940.09
A002874,C01754,Current Account,2026-01-10,Active,0,0.0,1581.24
A002875,C01755,Current Account,2026-08-01,Active,0,0.0,4409.45
A002876,C01755,Credit Card,2026-07-25,Active,9000,18.36,-1690.0
A002877,C01756,Current Account,2023-05-30,Active,0,0.0,1832.6
A002878,C01756,Savings Account,2024-05-22,Active,0,0.8,0
A002879,C01757,Current Account,2022-08-17,Dormant,0,0.0,3671.47
A002880,C01758,Current Account,2021-10-06,Active,0,0.0,1305.48
A002881,C01758,Savings Account,2026-03-31,Active,0,1.21,14458.61
A002882,C01759,Current Account,2026-01-02,Dormant,0,0.0,2905.56
A002883,C01759,Credit Card,2025-04-10,Active,8700,21.26,-2244.91
A002884,C01760,Current Account,2023-01-07,Dormant,0,0.0,5149.32
A002885,C01760,Savings Account,2025-05-11,Active,0,1.43,13448.27
A002886,C01761,Current Account,2023-07-06,Active,0,0.0,3054.52
A002887,C01761,Savings Account,2023-12-02,Active,0,0.98,8613.91
A002888,C01762,Savings Account,2025-07-05,Active,0,1.42,1330.59
A002889,C01762,Current Account,2024-12-23,Dormant,0,0.0,2071.5
A002890,C01762,Credit Card,2024-02-12,Active,2000,15.66,0
A002891,C01763,Savings Account,2024-08-19,Active,0,1.84,5769.66
A002892,C01763,Current Account,2026-05-02,Active,0,0.0,1783.86
A002893,C01764,Current Account,2026-04-12,Active,0,0.0,1749.2
A002894,C01765,Current Account,2024-08-24,Active,0,0.0,2197.69
A002895,C01766,Current Account,2024-10-25,Active,0,0.0,10007.65
A002896,C01766,Credit Card,2023-06-28,Active,11900,17.44,-1638.59
A002897,C01767,Current Account,2024-03-09,Active,0,0.0,1275.81
A002898,C01768,Current Account,2025-08-26,Closed,0,0.0,3982.55
A002899,C01769,Current Account,2026-06-16,Active,0,0.0,5090.14
A002900,C01770,Savings Account,2024-05-02,Active,0,0.88,4077.19
A002901,C01770,Current Account,2024-08-26,Closed,0,0.0,3366.78
A002902,C01771,Savings Account,2023-12-10,Active,0,2.04,24537.14
A002903,C01771,Current Account,2020-06-09,Active,0,0.0,-299.15
A002904,C01772,Current Account,2024-11-11,Active,0,0.0,885.59
A002905,C01773,Current Account,2026-06-27,Dormant,0,0.0,5223.98
A002906,C01773,Savings Account,2025-08-06,Active,0,1.76,2104.42
A002907,C01774,Savings Account,2025-10-04,Active,0,1.63,19564.09
A002908,C01775,Savings Account,2024-08-02,Closed,0,0.87,14365.9
A002909,C01776,Current Account,2021-02-24,Active,0,0.0,4022.08
A002910,C01777,Current Account,2025-07-05,Active,0,0.0,4263.04
A002911,C01777,Credit Card,2020-12-13,Active,7700,19.34,-2610.45
A002912,C01778,Current Account,2025-01-09,Closed,0,0.0,6068.52
A002913,C01778,Savings Account,2024-07-13,Active,0,1.7,19473.42
A002914,C01779,Savings Account,2023-03-27,Active,0,1.85,19710.01
A002915,C01779,Credit Card,2025-11-25,Active,9300,17.7,-3157.69
A002916,C01780,Current Account,2023-02-11,Dormant,0,0.0,245.84
A002917,C01781,Current Account,2025-04-24,Active,0,0.0,7048.68
A002918,C01782,Current Account,2023-08-01,Active,0,0.0,4441.6
A002919,C01783,Current Account,2026-07-15,Dormant,0,0.0,4291.65
A002920,C01784,Current Account,2023-09-08,Active,0,0.0,2025.45
A002921,C01784,Savings Account,2022-01-08,Active,0,0.95,6637.73
A002922,C01784,Credit Card,2024-11-10,Active,3300,17.65,-586.21
A002923,C01785,Current Account,2022-04-26,Active,0,0.0,2176.68
A002924,C01786,Current Account,2026-02-28,Active,0,0.0,9482.23
A002925,C01786,Credit Card,2026-07-08,Closed,7400,21.84,-1143.7
A002926,C01787,Current Account,2026-03-30,Active,0,0.0,2814.03
A002927,C01788,Savings Account,2021-05-24,Active,0,0.97,18353.41
A002928,C01789,Current Account,2026-02-08,Active,0,0.0,3664.65
A002929,C01789,Savings Account,2025-07-04,Active,0,1.25,14407.94
A002930,C01790,Current Account,2026-04-25,Active,0,0.0,3236.09
A002931,C01790,Credit Card,2026-07-05,Active,9000,18.16,-290.41
A002932,C01791,Current Account,2025-09-08,Active,0,0.0,723.14
A002933,C01792,Current Account,2024-03-14,Active,0,0.0,2479.22
A002934,C01793,Current Account,2024-05-26,Dormant,0,0.0,3114.09
A002935,C01793,Credit Card,2026-07-17,Active,9100,16.31,-2445.25
A002936,C01794,Current Account,2023-07-05,Active,0,0.0,4660.89
A002937,C01795,Savings Account,2024-03-23,Active,0,1.7,23827.34
A002938,C01795,Current Account,2022-09-26,Active,0,0.0,3364.24
A002939,C01796,Current Account,2025-11-01,Active,0,0.0,2884.91
A002940,C01797,Savings Account,2025-04-07,Active,0,0.82,51500.45
A002941,C01798,Current Account,2026-07-20,Active,0,0.0,7982.6
A002942,C01799,Current Account,2026-02-05,Active,0,0.0,1705.33
A002943,C01799,Credit Card,2025-12-20,Active,1900,20.97,0
A002944,C01800,Current Account,2025-01-14,Active,0,0.0,3404.48
A002945,C01800,Savings Account,2024-06-02,Active,0,1.85,16782.84
A002946,C01801,Savings Account,2026-07-08,Active,0,2.03,13241.42
A002947,C01802,Savings Account,2026-01-15,Active,0,1.31,16749.33
A002948,C01802,Credit Card,2026-01-01,Active,7500,21.35,-1713.15
A002949,C01803,Savings Account,2023-06-23,Active,0,0.82,10942.7
A002950,C01803,Credit Card,2023-10-19,Active,11000,17.84,-3330.27
A002951,C01804,Current Account,2025-06-18,Closed,0,0.0,4536.51
A002952,C01805,Current Account,2023-07-31,Active,0,0.0,3026.51
A002953,C01805,Savings Account,2024-11-05,Dormant,0,1.1,26593.59
A002954,C01806,Current Account,2024-06-30,Active,0,0.0,1808.05
A002955,C01806,Credit Card,2023-03-13,Closed,4900,15.75,-1781.06
