customer_id,country,age_group,segment,annual_income_eur,risk_score,acquisition_channel,join_date,digital_active
C02289,Netherlands,25-34,Mass Market,26900,615,Organic Web,2019-11-30,1
C02290,Belgium,35-44,Family,63800,741,Referral,2025-06-30,1
C02291,France,25-34,Family,45000,625,Organic Web,2021-02-23,1
C02292,Netherlands,25-34,Family,34000,703,Organic Web,2026-04-22,1
C02293,Belgium,35-44,Family,57300,723,Referral,2020-05-10,1
C02294,Belgium,45-54,Mass Market,61600,691,Organic Web,2021-11-29,1
C02295,Belgium,55-64,Family,76800,672,Organic Web,2025-06-01,0
C02296,France,35-44,Family,54900,728,Referral,2025-03-27,0
C02297,Belgium,35-44,Mass Market,46800,737,Branch,2026-07-12,1
C02298,France,35-44,Senior,49800,620,Organic Web,2020-09-16,1
C02299,Germany,55-64,Mass Market,56100,632,Partner,2020-12-22,1
C02300,Germany,25-34,Family,50700,739,Branch,2021-03-11,1
C02301,Belgium,35-44,Young Professional,57200,674,Referral,2021-03-08,1
C02302,France,25-34,Young Professional,35500,604,Partner,2020-08-24,1
C02303,Luxembourg,25-34,Young Professional,38800,757,Referral,2021-10-18,1
C02304,Germany,55-64,Family,39400,600,Organic Web,2023-12-16,1
C02305,Belgium,25-34,Mass Market,35200,659,Organic Web,2021-01-05,1
C02306,Netherlands,25-34,Family,40900,705,Organic Web,2019-12-27,1
C02307,France,45-54,Young Professional,58300,563,Organic Web,2025-12-21,0
C02308,Belgium,35-44,Mass Market,68000,636,Referral,2023-06-07,1
C02309,Germany,45-54,Family,81200,722,Referral,2026-01-16,0
C02310,Belgium,55-64,Family,49500,730,Branch,2023-06-19,1
C02311,Netherlands,65+,Young Professional,54900,771,Referral,2021-12-27,0
C02312,Belgium,18-24,Young Professional,22200,642,Referral,2024-03-11,1
C02313,Netherlands,35-44,Mass Market,69000,729,Partner,2021-01-15,1
C02314,Netherlands,25-34,Young Professional,52700,606,Organic Web,2025-12-25,1
C02315,France,55-64,Mass Market,58200,740,Partner,2019-03-24,1
C02316,Belgium,35-44,Family,47400,710,Referral,2023-11-20,1
C02317,Netherlands,25-34,Senior,36200,680,Branch,2020-09-12,1
C02318,Belgium,25-34,Mass Market,46100,647,Organic Web,2024-03-31,1
C02319,Netherlands,35-44,Mass Market,39500,794,Organic Web,2026-02-03,1
C02320,Netherlands,25-34,Senior,45000,653,Organic Web,2022-04-17,1
C02321,Netherlands,25-34,Family,39700,715,Referral,2022-03-06,1
C02322,France,18-24,Mass Market,18600,552,Referral,2022-04-21,1
C02323,Germany,35-44,Young Professional,45500,531,Partner,2022-01-21,0
C02324,Belgium,25-34,Affluent,74500,719,Paid Search,2022-01-27,1
C02325,Germany,35-44,Senior,61700,719,Paid Search,2025-04-30,1
C02326,Netherlands,45-54,Mass Market,75000,690,Organic Web,2019-03-01,0
C02327,Belgium,65+,Mass Market,28900,725,Paid Search,2021-02-14,1
C02328,Belgium,35-44,Mass Market,52800,719,Branch,2023-03-15,1
C02329,Belgium,25-34,Senior,32400,700,Referral,2019-05-02,0
C02330,Belgium,45-54,Family,73400,765,Organic Web,2024-03-25,1
C02331,Belgium,45-54,Mass Market,44900,727,Paid Search,2020-10-01,1
C02332,France,45-54,Family,44300,742,Organic Web,2019-06-25,0
C02333,Netherlands,45-54,Affluent,73700,772,Paid Search,2021-01-04,1
C02334,Belgium,25-34,Affluent,76600,744,Branch,2022-12-08,1
C02335,Belgium,35-44,Young Professional,60100,727,Paid Search,2025-11-25,0
C02336,Belgium,55-64,Mass Market,49500,684,Branch,2024-03-28,1
C02337,Belgium,45-54,Mass Market,48100,646,Organic Web,2020-03-24,0
C02338,France,45-54,Mass Market,48900,737,Organic Web,2019-10-12,0
C02339,Luxembourg,25-34,Family,32400,667,Organic Web,2021-11-21,1
C02340,Belgium,18-24,Affluent,33800,768,Branch,2023-09-21,1
C02341,Luxembourg,55-64,Family,44000,540,Organic Web,2021-11-25,1
C02342,Belgium,35-44,Family,56200,660,Organic Web,2022-12-14,1
C02343,France,65+,Mass Market,30100,720,Paid Search,2022-07-07,1
C02344,Germany,18-24,Family,36400,554,Organic Web,2021-06-24,1
C02345,Germany,18-24,Family,20700,685,Organic Web,2020-11-13,1
C02346,Germany,35-44,Young Professional,69100,686,Organic Web,2021-11-17,1
C02347,Belgium,45-54,Young Professional,64400,549,Organic Web,2023-07-04,1
C02348,Belgium,35-44,Senior,46600,759,Organic Web,2023-09-04,1
C02349,France,45-54,Affluent,90000,623,Partner,2026-07-21,0
C02350,Netherlands,25-34,Affluent,79600,750,Organic Web,2020-05-13,1
C02351,Belgium,55-64,Mass Market,60300,749,Referral,2026-01-27,0
C02352,France,35-44,Mass Market,33900,618,Referral,2024-07-30,1
C02353,France,25-34,Family,37900,786,Branch,2026-05-03,1
C02354,Germany,25-34,Young Professional,35400,546,Paid Search,2024-09-22,1
C02355,Belgium,35-44,Young Professional,60900,812,Partner,2025-06-01,1
C02356,France,35-44,Family,72400,590,Organic Web,2019-12-22,1
C02357,Netherlands,35-44,Senior,50800,676,Organic Web,2024-10-29,1
C02358,Belgium,25-34,Mass Market,18100,698,Referral,2020-11-08,1
C02359,Belgium,35-44,Family,50600,661,Branch,2024-08-15,1
C02360,Belgium,18-24,Senior,27700,575,Organic Web,2025-04-30,1
C02361,Netherlands,55-64,Mass Market,58800,718,Organic Web,2022-01-06,0
C02362,France,25-34,Family,52000,744,Referral,2022-10-15,1
C02363,Netherlands,18-24,Mass Market,28000,716,Organic Web,2020-08-20,1
C02364,Netherlands,45-54,Mass Market,65700,621,Organic Web,2022-12-02,1
C02365,Netherlands,18-24,Mass Market,29400,702,Partner,2022-09-01,1
C02366,Germany,55-64,Young Professional,66400,729,Branch,2024-02-15,0
C02367,Netherlands,25-34,Family,37300,652,Paid Search,2021-05-17,1
C02368,Germany,25-34,Young Professional,54200,850,Organic Web,2022-07-14,1
C02369,Germany,55-64,Family,83200,782,Referral,2021-06-25,0
C02370,Germany,18-24,Mass Market,22900,633,Organic Web,2022-06-18,1
C02371,Belgium,18-24,Family,37700,761,Referral,2024-05-05,1
C02372,Belgium,25-34,Mass Market,38600,667,Paid Search,2024-08-21,1
C02373,Belgium,55-64,Mass Market,53000,748,Organic Web,2020-08-27,0
C02374,France,65+,Mass Market,33200,770,Referral,2026-05-06,1
C02375,Netherlands,65+,Mass Market,25400,627,Branch,2024-09-10,1
C02376,Netherlands,25-34,Family,57200,691,Referral,2023-07-27,0
C02377,France,25-34,Affluent,70000,621,Referral,2024-06-06,1
C02378,Belgium,35-44,Young Professional,27800,557,Organic Web,2020-09-15,1
C02379,France,18-24,Mass Market,26900,745,Branch,2024-07-03,0
C02380,Belgium,18-24,Mass Market,21200,685,Branch,2025-12-07,1
C02381,Netherlands,65+,Young Professional,47600,715,Organic Web,2025-01-19,1
C02382,France,35-44,Affluent,109100,663,Partner,2025-09-25,1
C02383,Belgium,55-64,Young Professional,67100,646,Branch,2025-03-07,1
C02384,Belgium,25-34,Young Professional,47800,705,Branch,2026-05-15,0
C02385,Netherlands,25-34,Family,57100,717,Paid Search,2022-11-03,1
C02386,Luxembourg,35-44,Senior,67600,711,Referral,2022-03-10,0
C02387,France,25-34,Mass Market,44800,669,Referral,2019-04-04,1
C02388,Netherlands,45-54,Mass Market,59400,498,Referral,2023-09-15,0
C02389,Belgium,45-54,Affluent,110300,779,Referral,2019-12-03,1
C02390,Luxembourg,35-44,Young Professional,53700,731,Branch,2023-04-14,0
C02391,Luxembourg,55-64,Young Professional,74600,734,Referral,2026-03-13,1
C02392,Belgium,35-44,Young Professional,56900,698,Paid Search,2023-03-04,0
C02393,Belgium,35-44,Mass Market,54200,616,Paid Search,2021-12-16,1
C02394,Belgium,25-34,Family,44900,609,Organic Web,2019-12-27,1
C02395,Luxembourg,25-34,Mass Market,29200,637,Paid Search,2021-01-31,0
C02396,Netherlands,65+,Family,40700,737,Branch,2022-10-14,1
C02397,Germany,25-34,Mass Market,32800,579,Organic Web,2023-07-01,1
C02398,France,25-34,Mass Market,47000,685,Paid Search,2025-01-31,1
C02399,Belgium,18-24,Mass Market,20200,699,Referral,2025-07-01,1
C02400,Netherlands,35-44,Young Professional,50300,727,Referral,2020-01-07,1
C02401,Belgium,18-24,Mass Market,19900,662,Partner,2021-01-21,1
C02402,Belgium,45-54,Mass Market,57100,518,Organic Web,2020-07-18,0
C02403,Belgium,35-44,Family,68600,709,Organic Web,2023-09-07,1
C02404,Netherlands,35-44,Family,77600,757,Referral,2021-07-13,0
C02405,Belgium,25-34,Young Professional,43100,578,Organic Web,2024-07-13,0
C02406,Netherlands,55-64,Mass Market,56200,661,Paid Search,2026-06-11,1
C02407,Netherlands,25-34,Young Professional,40000,561,Referral,2022-05-28,0
C02408,Belgium,55-64,Mass Market,52000,754,Organic Web,2021-02-05,1
C02409,Luxembourg,35-44,Mass Market,46400,626,Paid Search,2023-11-14,1
C02410,Belgium,25-34,Young Professional,24200,572,Partner,2024-01-07,1
C02411,Belgium,25-34,Family,32800,698,Organic Web,2024-02-15,1
C02412,Belgium,45-54,Young Professional,71500,680,Referral,2025-09-09,0
C02413,Belgium,18-24,Family,31300,691,Organic Web,2022-08-16,1
C02414,France,18-24,Mass Market,21100,655,Branch,2019-07-15,1
C02415,Germany,18-24,Family,33200,711,Paid Search,2023-01-06,1
C02416,Belgium,25-34,Young Professional,37900,662,Organic Web,2019-07-19,1
C02417,Belgium,45-54,Senior,56700,615,Partner,2025-03-11,1
C02418,Belgium,18-24,Mass Market,26600,708,Referral,2026-03-18,1
C02419,Belgium,35-44,Young Professional,58800,747,Organic Web,2025-07-31,0
C02420,Netherlands,35-44,Senior,62000,660,Branch,2019-06-27,1
C02421,Belgium,35-44,Mass Market,28800,663,Paid Search,2025-11-19,1
C02422,Germany,18-24,Senior,29800,571,Partner,2022-06-20,1
C02423,Belgium,25-34,Affluent,93600,684,Branch,2020-05-09,1
C02424,Belgium,45-54,Mass Market,60000,618,Branch,2020-04-19,1
C02425,Netherlands,25-34,Young Professional,42100,577,Branch,2024-12-06,1
C02426,Netherlands,25-34,Mass Market,29800,564,Branch,2019-11-21,1
C02427,Belgium,45-54,Young Professional,44700,655,Branch,2026-03-28,1
C02428,Belgium,65+,Senior,50800,692,Organic Web,2021-10-08,0
C02429,Belgium,35-44,Mass Market,36700,582,Organic Web,2019-07-04,1
C02430,Belgium,35-44,Family,67100,662,Referral,2021-08-25,1
C02431,Luxembourg,25-34,Young Professional,45500,730,Paid Search,2026-05-12,1
C02432,Belgium,25-34,Young Professional,29400,658,Organic Web,2025-11-18,1
C02433,France,18-24,Mass Market,29800,677,Referral,2020-06-30,1
C02434,Netherlands,45-54,Mass Market,64800,724,Partner,2020-08-06,1
C02435,Belgium,25-34,Affluent,107800,656,Referral,2023-01-21,1
C02436,Belgium,35-44,Young Professional,54900,772,Organic Web,2020-09-05,1
C02437,France,35-44,Affluent,74700,701,Organic Web,2025-12-22,1
C02438,France,35-44,Family,44700,593,Branch,2019-04-10,1
C02439,Germany,18-24,Mass Market,27300,691,Branch,2025-03-10,1
C02440,Belgium,45-54,Mass Market,51400,666,Branch,2024-10-16,1
C02441,France,18-24,Family,19400,613,Partner,2019-05-26,1
C02442,Belgium,18-24,Affluent,32300,684,Paid Search,2023-07-16,1
C02443,Belgium,35-44,Family,37600,628,Organic Web,2020-09-08,1
C02444,Luxembourg,18-24,Young Professional,32400,666,Partner,2024-06-18,1
C02445,France,45-54,Mass Market,62400,726,Organic Web,2025-10-23,1
C02446,Belgium,45-54,Mass Market,91200,718,Referral,2026-07-04,1
C02447,Belgium,65+,Mass Market,34000,678,Organic Web,2023-01-09,1
C02448,Netherlands,45-54,Senior,36300,744,Branch,2024-10-06,1
C02449,Luxembourg,18-24,Mass Market,25400,734,Branch,2019-12-14,1
C02450,Netherlands,65+,Senior,42300,701,Partner,2022-08-30,1
C02451,Germany,25-34,Mass Market,29000,686,Paid Search,2020-12-15,1
C02452,France,18-24,Mass Market,23000,630,Branch,2026-01-21,1
C02453,France,25-34,Young Professional,30000,528,Branch,2025-09-13,1
C02454,Belgium,25-34,Young Professional,21000,567,Branch,2020-06-06,1
C02455,France,65+,Young Professional,30700,727,Partner,2026-04-28,0
C02456,Netherlands,65+,Young Professional,43400,593,Branch,2021-08-15,0
C02457,Germany,35-44,Young Professional,54200,724,Organic Web,2021-07-27,1
C02458,Netherlands,45-54,Senior,69600,661,Partner,2024-10-14,1
C02459,France,35-44,Family,63300,734,Referral,2021-05-04,1
C02460,Luxembourg,25-34,Senior,17500,631,Referral,2025-03-23,1
C02461,Germany,45-54,Mass Market,67100,742,Referral,2020-06-24,1
C02462,Netherlands,55-64,Senior,62400,769,Branch,2025-12-03,0
C02463,France,35-44,Senior,65800,731,Referral,2021-07-19,1
C02464,Belgium,25-34,Mass Market,36000,674,Organic Web,2023-03-24,1
C02465,France,25-34,Family,39400,611,Partner,2021-03-31,1
C02466,France,25-34,Family,33100,595,Branch,2021-12-18,1
C02467,Belgium,25-34,Family,51400,686,Partner,2024-02-05,1
C02468,Belgium,35-44,Family,54800,704,Branch,2019-07-25,1
C02469,Belgium,18-24,Mass Market,27600,701,Paid Search,2021-11-23,1
C02470,Netherlands,35-44,Mass Market,64200,734,Referral,2022-06-04,1
C02471,Belgium,55-64,Young Professional,77600,732,Organic Web,2019-01-05,1
C02472,France,55-64,Mass Market,78900,680,Paid Search,2019-02-11,1
C02473,Netherlands,55-64,Family,91700,777,Referral,2026-02-28,1
C02474,Belgium,45-54,Young Professional,58100,725,Branch,2024-02-25,1
C02475,Belgium,35-44,Mass Market,56900,715,Paid Search,2019-04-12,1
C02476,Netherlands,45-54,Mass Market,76200,665,Partner,2021-07-04,0
C02477,Netherlands,25-34,Mass Market,31100,692,Referral,2022-09-26,1
C02478,Netherlands,45-54,Family,56400,658,Branch,2020-05-28,0
C02479,Belgium,45-54,Mass Market,50500,667,Referral,2025-12-29,1
C02480,Luxembourg,18-24,Mass Market,23900,698,Organic Web,2021-04-12,1
C02481,Luxembourg,25-34,Mass Market,66300,679,Branch,2024-12-23,1
C02482,France,25-34,Family,49600,712,Referral,2025-08-18,1
C02483,France,25-34,Family,49600,716,Referral,2023-04-30,1
C02484,Netherlands,35-44,Affluent,128100,666,Partner,2023-10-17,1
C02485,Luxembourg,25-34,Young Professional,40200,568,Organic Web,2022-04-02,0
C02486,Belgium,35-44,Mass Market,45400,677,Organic Web,2019-04-12,1
C02487,France,55-64,Mass Market,64200,665,Organic Web,2024-01-13,1
C02488,France,25-34,Mass Market,48100,762,Referral,2020-10-17,1
C02489,Belgium,25-34,Mass Market,42900,770,Referral,2023-11-09,0
C02490,Belgium,45-54,Family,50100,710,Paid Search,2019-12-31,1
C02491,Belgium,25-34,Affluent,76600,640,Paid Search,2019-01-03,1
C02492,Netherlands,25-34,Young Professional,46900,537,Referral,2023-04-05,1
C02493,Germany,18-24,Affluent,35800,629,Branch,2025-12-24,1
C02494,Germany,35-44,Mass Market,61000,716,Referral,2021-04-27,1
C02495,Netherlands,18-24,Family,19200,662,Organic Web,2024-07-31,0
C02496,Germany,25-34,Senior,28500,671,Branch,2022-01-03,1
C02497,Netherlands,35-44,Mass Market,60000,596,Organic Web,2025-10-29,1
C02498,Belgium,45-54,Mass Market,49200,652,Paid Search,2024-03-28,1
C02499,Luxembourg,65+,Mass Market,39300,543,Organic Web,2025-11-07,1
C02500,Germany,25-34,Young Professional,56500,747,Paid Search,2024-04-09,1
