transaction_id,account_id,customer_id,transaction_datetime,transaction_type,category,amount_eur,merchant_country,channel,is_international,is_suspicious
T0008257,A001464,C00898,2026-08-09 12:12:06,Transfer In,Transfer,226.37,Belgium,Mobile App,0,0
T0005751,A002168,C01329,2026-03-10 19:37:48,Card Purchase,Fuel,-43.49,Belgium,Card Present,0,1
T0008673,A000620,C00382,2026-03-14 18:33:43,Transfer Out,Transfer,-623.65,France,Bank Transfer,0,0
T0009853,A000492,C00307,2025-07-26 23:38:52,Transfer In,Transfer,152.55,Germany,Mobile App,0,0
T0008775,A000309,C00192,2024-11-06 00:11:09,Direct Debit,Subscriptions,-30.65,Netherlands,Direct Debit,0,0
T0004999,A003746,C02289,2024-01-31 13:57:00,Card Purchase,Travel,-131.34,Netherlands,Online,0,0
T0007887,A001539,C00945,2026-08-28 16:02:40,Transfer Out,Transfer,-173.13,Belgium,Bank Transfer,0,0
T0004941,A000630,C00387,2024-08-24 07:07:47,Cash Withdrawal,Cash,-250,Netherlands,ATM,0,0
T0005000,A003423,C02092,2025-05-02 09:55:09,Card Purchase,Healthcare,-99.14,Germany,Card Present,0,0
T0000737,A000472,C00291,2026-06-23 06:35:00,Direct Debit,Insurance,-119.97,Germany,Direct Debit,0,0
T0000406,A000526,C00325,2025-02-18 23:11:44,Direct Debit,Subscriptions,-22.92,Netherlands,Direct Debit,0,0
T0006878,A003367,C02060,2025-11-15 04:51:27,Transfer In,Transfer,165.93,Belgium,Bank Transfer,0,0
T0001262,A001605,C00988,2024-03-07 14:45:55,Transfer In,Transfer,863.2,France,Bank Transfer,0,0
T0007276,A003130,C01913,2026-01-15 11:11:41,Transfer In,Transfer,303.15,Belgium,Mobile App,0,0
T0007555,A001706,C01051,2024-09-27 07:17:41,Direct Debit,Subscriptions,-22.95,Belgium,Direct Debit,0,0
T0008365,A000690,C00423,2025-01-23 06:13:13,Transfer Out,Transfer,-107.19,Belgium,Mobile App,0,0
T0004598,A001713,C01058,2024-01-10 14:04:42,Direct Debit,Telecom,-62.57,Germany,Direct Debit,0,0
T0002813,A001206,C00734,2024-03-19 04:44:24,Card Purchase,Entertainment,-32.1,Belgium,Online,0,0
T0001820,A002579,C01582,2024-11-23 23:04:51,Salary,Salary,3603.35,France,Mobile App,0,0
T0007953,A002004,C01230,2026-06-15 09:41:54,Transfer In,Transfer,238.09,Germany,Mobile App,0,0
T0000327,A003274,C02007,2024-05-29 21:45:06,Direct Debit,Insurance,-160.27,France,Direct Debit,0,0
T0006320,A001682,C01034,2025-08-19 01:37:41,Transfer Out,Transfer,-114.34,Belgium,Mobile App,0,0
T0001124,A003724,C02275,2025-02-03 11:15:36,Card Purchase,E-commerce,-152.7,Belgium,Card Present,0,0
T0007618,A002039,C01251,2024-01-06 13:29:20,Card Purchase,Dining,-38.12,Netherlands,Online,0,0
T0000910,A002920,C01784,2026-06-17 04:56:04,Card Purchase,Travel,-206.98,Netherlands,Online,0,0
T0002519,A001421,C00872,2026-05-15 08:17:34,Transfer Out,Transfer,-265.94,Belgium,Mobile App,0,0
T0001156,A002456,C01508,2024-04-06 01:40:01,Transfer In,Transfer,1407.63,Belgium,Bank Transfer,0,0
T0005304,A001842,C01134,2024-07-11 03:57:24,Card Purchase,E-commerce,-40.28,Netherlands,Card Present,0,0
T0008852,A000917,C00561,2026-07-16 22:16:28,Card Purchase,E-commerce,-169.34,France,Card Present,0,0
T0004613,A000065,C00038,2024-07-22 15:24:53,Card Purchase,Healthcare,-88.06,France,Card Present,0,0
T0007225,A003861,C02359,2025-12-11 14:03:49,Card Purchase,Dining,-118.88,Belgium,Card Present,0,0
T0006886,A003896,C02384,2026-02-02 03:23:34,Direct Debit,Telecom,-44.83,Belgium,Direct Debit,0,0
T0009526,A002782,C01701,2024-10-03 03:51:58,Transfer Out,Transfer,-320.41,France,Bank Transfer,0,0
T0008614,A001465,C00899,2025-01-19 16:01:43,Card Purchase,E-commerce,-49.66,Belgium,Card Present,0,0
T0006175,A001187,C00724,2024-02-24 05:40:00,Direct Debit,Utilities,-149.13,Luxembourg,Direct Debit,0,0
T0001599,A003966,C02425,2026-01-23 18:13:30,Transfer In,Transfer,550.86,Netherlands,Mobile App,0,0
T0008574,A001173,C00715,2024-06-28 05:48:24,Direct Debit,Subscriptions,-20.92,Netherlands,Direct Debit,0,0
T0006167,A000542,C00336,2025-05-06 16:17:00,Cash Withdrawal,Cash,-40,Belgium,ATM,0,0
T0001944,A002460,C01510,2025-06-25 17:42:59,Transfer In,Transfer,319.37,Netherlands,Bank Transfer,0,0
T0003745,A003658,C02238,2025-11-30 08:00:31,Direct Debit,Utilities,-152.68,Belgium,Direct Debit,0,0
T0004353,A001583,C00974,2025-05-01 14:01:15,Transfer Out,Transfer,-1119.97,Belgium,Bank Transfer,0,0
T0009597,A001077,C00655,2024-10-16 11:36:41,Card Purchase,Groceries,-44.88,Netherlands,Card Present,0,0
T0002257,A003058,C01874,2026-06-05 02:18:46,Interest,Interest,17.3,Belgium,Bank Transfer,0,0
T0008247,A003869,C02364,2025-07-10 07:00:11,Transfer Out,Transfer,-55.76,Netherlands,Mobile App,0,0
T0000369,A000926,C00566,2026-07-05 10:36:53,Transfer In,Transfer,665.31,France,Mobile App,0,0
T0000969,A004083,C02497,2024-10-22 14:02:47,Card Purchase,Dining,-8.34,Netherlands,Card Present,0,0
T0008577,A000113,C00067,2024-12-15 09:12:17,Card Purchase,Healthcare,-178.51,Germany,Card Present,0,0
T0006779,A002837,C01732,2026-03-12 14:27:41,Transfer In,Transfer,556.73,Belgium,Bank Transfer,0,0
T0007539,A001395,C00855,2025-07-29 18:38:49,Transfer Out,,-714.18,Netherlands,Bank Transfer,0,0
T0005826,A002306,C01416,2026-08-17 04:54:31,Cash Withdrawal,Cash,-150,Belgium,ATM,0,0
T0000762,A003491,C02135,2024-07-04 21:36:08,Card Purchase,E-commerce,-101.1,Spain,Mobile App,1,0
T0009334,A003561,C02176,2024-11-09 20:58:00,Card Purchase,Fuel,-440.27,Germany,Card Present,0,0
T0001189,A000393,C00244,2025-10-28 00:37:54,Transfer In,Transfer,367.98,Germany,Mobile App,0,0
T0004359,A002748,C01679,2024-12-30 01:07:57,Cash Withdrawal,Cash,-60,France,ATM,0,0
T0002483,A003358,C02055,2025-03-05 12:44:15,Transfer In,Transfer,203.24,Belgium,Mobile App,0,0
T0004354,A001997,C01226,2025-03-13 17:06:23,Transfer Out,Transfer,-235.93,Netherlands,Bank Transfer,0,0
T0004568,A002753,C01682,2026-08-10 10:46:29,Transfer In,Transfer,302.07,France,Mobile App,0,0
T0008341,A002819,C01720,2025-12-14 08:38:53,Direct Debit,Subscriptions,-27.46,France,Direct Debit,0,0
T0003509,A001261,C00771,2024-05-04 08:27:39,Interest,Interest,12.01,France,Bank Transfer,0,0
T0006566,A001319,C00812,2024-08-07 10:52:22,Transfer In,Transfer,423.14,Belgium,Mobile App,0,0
T0002917,A001497,C00919,2026-06-13 14:27:47,Salary,Salary,2821.98,Luxembourg,Bank Transfer,0,0
T0001653,A000421,C00262,2024-11-13 03:45:09,Salary,Salary,2896.31,Belgium,Bank Transfer,0,0
T0009877,A001801,C01111,2026-03-29 04:42:06,Transfer In,Transfer,699.17,Belgium,Mobile App,0,0
T0007670,A001147,C00700,2026-08-05 15:16:31,Card Purchase,Fuel,-66.69,Belgium,Card Present,0,0
T0009880,A002432,C01493,2024-05-17 02:35:05,Interest,Interest,12.11,Belgium,Bank Transfer,0,0
T0007294,A001157,C00706,2025-12-18 03:00:42,Card Purchase,E-commerce,-105.87,Italy,Card Present,1,0
T0005054,A002752,C01682,2025-01-28 15:56:54,Interest,Interest,5.59,France,Bank Transfer,0,0
T0002133,A002120,C01301,2024-07-25 18:55:27,Card Purchase,Travel,-229.87,Belgium,Card Present,0,0
T0008184,A001627,C01000,2025-01-08 03:31:37,Direct Debit,Housing,-749.55,France,Direct Debit,0,0
T0005428,A000167,C00101,2024-07-27 23:20:21,Transfer In,Transfer,201.33,Netherlands,Bank Transfer,0,0
T0000834,A003616,C02212,2025-08-12 18:16:49,Transfer In,Transfer,182.04,Netherlands,Mobile App,0,0
T0000667,A000455,C00283,2025-10-24 06:48:07,Transfer Out,Transfer,-414.45,Luxembourg,Bank Transfer,0,0
T0008923,A001243,C00759,2025-10-29 12:16:37,Card Purchase,Healthcare,-69.86,Germany,Online,0,0
T0001016,A001129,C00688,2026-03-25 23:15:09,Card Purchase,Dining,-42.6,France,Online,0,0
T0007872,A002523,C01546,2024-05-19 13:02:56,Transfer Out,Transfer,-90.47,Belgium,Bank Transfer,0,0
T0005178,A002308,C01418,2026-05-16 06:22:39,Card Purchase,Dining,-32.67,Belgium,Online,0,0
T0004487,A003180,C01948,2025-09-18 18:38:41,Cash Withdrawal,Cash,-200,Belgium,ATM,0,0
T0002626,A000354,C00220,2024-12-29 07:15:35,Direct Debit,Insurance,-164.11,Netherlands,Direct Debit,0,0
T0008869,A000962,C00587,2025-08-25 19:47:52,Transfer Out,Transfer,-155.52,Belgium,Mobile App,0,0
T0002701,A003410,C02083,2025-07-11 18:44:09,Card Purchase,Travel,-359.73,Belgium,Online,0,0
T0009106,A002787,C01704,2026-08-22 05:09:25,Transfer In,Transfer,1158.71,Germany,Bank Transfer,0,0
T0003082,A002169,C01329,2026-02-22 14:15:08,Transfer Out,Transfer,-223.43,Belgium,Mobile App,0,0
T0008946,A001128,C00687,2026-01-15 10:31:53,Interest,Interest,12.09,Belgium,Bank Transfer,0,0
T0002574,A002176,C01333,2024-06-13 06:22:09,Card Purchase,Healthcare,-212.42,Germany,Online,0,0
T0001713,A000916,C00560,2026-03-09 15:02:41,Card Purchase,Groceries,-52.03,Luxembourg,Online,0,0
T0002573,A003401,C02079,2025-06-08 13:03:39,Card Purchase,Travel,-116.88,Netherlands,Card Present,1,0
T0006936,A002033,C01247,2024-05-03 01:04:36,Transfer In,Transfer,515.73,Netherlands,Mobile App,0,0
T0002875,A003770,C02302,2024-01-03 13:42:47,Transfer Out,Transfer,-192.41,France,Mobile App,0,0
T0004442,A003925,C02401,2026-02-07 19:28:20,Transfer Out,Transfer,-333.45,Belgium,Bank Transfer,0,0
T0008221,A000605,C00373,2026-03-25 02:31:18,Transfer In,Transfer,209.55,Belgium,Bank Transfer,0,0
T0000652,A002122,C01301,2024-05-29 15:39:04,Card Purchase,Travel,-320.5,Belgium,Online,0,0
T0003945,A003787,C02313,2026-03-15 23:42:34,Transfer Out,Transfer,-230.55,Netherlands,Bank Transfer,0,0
T0001937,A002765,C01691,2025-01-23 20:06:57,Cash Withdrawal,Cash,-150,France,ATM,0,0
T0003114,A003492,C02136,2024-01-13 05:18:38,Direct Debit,Insurance,-111.33,France,Direct Debit,0,0
T0006810,A001958,C01201,2024-04-07 18:42:25,Card Purchase,Dining,-155.91,Portugal,Card Present,1,0
T0002464,A000904,C00553,2025-03-17 11:24:21,Transfer In,Transfer,294.43,Belgium,Bank Transfer,0,0
T0003630,A000679,C00417,2026-04-11 01:36:18,Card Purchase,Retail,-226.22,Germany,Card Present,0,0
T0002407,A001651,C01015,2024-01-31 20:04:58,Card Purchase,Dining,-71.91,Belgium,Online,0,0
T0007444,A002493,C01529,2024-02-14 10:08:48,Card Purchase,E-commerce,-29.35,Netherlands,Card Present,0,0
T0003447,A003927,C02402,2025-01-16 02:49:22,Transfer Out,Transfer,-270.72,Belgium,Mobile App,0,0
T0006091,A001547,C00950,2025-06-20 19:09:48,Transfer In,Transfer,560.58,Belgium,Mobile App,0,0
T0005462,A003431,C02098,2025-11-06 09:31:45,Transfer Out,Transfer,-283.95,Netherlands,Mobile App,0,0
T0006896,A001058,C00644,2026-01-11 15:38:59,Transfer Out,Transfer,-123.99,France,Mobile App,0,0
T0000256,A000924,C00565,2026-04-23 20:18:10,Transfer In,Transfer,201.85,Belgium,Mobile App,0,0
T0000811,A001410,C00865,2025-04-19 09:45:17,Transfer In,Transfer,553.96,Germany,Bank Transfer,0,0
T0008598,A000550,C00340,2024-03-14 01:24:50,Card Purchase,Travel,-960.28,Belgium,Card Present,0,0
T0009955,A003035,C01859,2024-12-04 06:30:55,Transfer Out,Transfer,-145.83,Netherlands,Mobile App,0,0
T0004285,A001756,C01085,2024-06-30 07:05:40,Transfer In,Transfer,193.78,Netherlands,Bank Transfer,0,0
T0004177,A001195,C00729,2025-11-19 05:23:40,Transfer In,Transfer,347.22,France,Mobile App,0,0
T0007809,A002500,C01533,2024-12-19 03:20:08,Transfer In,Transfer,189.41,France,Bank Transfer,0,0
T0009408,A001447,C00887,2025-06-11 14:46:41,Transfer Out,Transfer,-811.87,Netherlands,Bank Transfer,0,0
T0001104,A002339,C01437,2025-04-27 19:01:13,Transfer In,Transfer,898.1,Belgium,Mobile App,0,0
T0003614,A000152,C00092,2024-11-28 02:00:24,Card Purchase,Fuel,-45.05,Belgium,Online,0,0
T0001901,A002014,C01236,2024-11-01 09:20:33,Transfer Out,Transfer,-999.21,France,Mobile App,0,0
T0009522,A003538,C02162,2026-05-14 13:22:58,Card Purchase,Fuel,-36.42,Belgium,Card Present,0,0
T0003231,A000878,C00537,2025-08-28 22:06:33,Card Purchase,Dining,-106.46,Belgium,Card Present,0,0
T0008375,A000557,C00344,2025-05-28 17:12:47,Direct Debit,Telecom,-81.57,Luxembourg,Direct Debit,0,0
T0001954,A003448,C02109,2025-10-31 09:38:31,Transfer Out,,-483.22,,Mobile App,0,0
T0007899,A002320,C01427,2025-07-24 20:56:01,Salary,Salary,2954.83,Belgium,Bank Transfer,0,0
T0006428,A003576,C02187,2026-06-21 06:04:45,Interest,Interest,9.71,Belgium,Bank Transfer,0,0
T0004901,A002110,C01296,2024-08-20 00:11:23,Interest,Interest,14.09,Belgium,Mobile App,0,0
T0000617,A001160,C00707,2024-12-08 23:08:31,Card Purchase,Dining,-139.83,Belgium,Online,0,1
T0002041,A003019,C01849,2025-01-28 17:09:29,Interest,Interest,1.87,Belgium,Bank Transfer,0,0
T0005641,A003361,C02056,2025-04-24 21:08:21,Direct Debit,Subscriptions,-27.03,France,Direct Debit,0,0
T0000434,A003839,C02346,2025-07-22 12:45:36,Direct Debit,Subscriptions,-31.76,Germany,Direct Debit,0,0
T0004934,A001453,C00890,2025-09-19 12:05:32,Card Purchase,Travel,-166.31,Netherlands,Online,0,0
T0008173,A000113,C00067,2025-09-28 19:38:11,Card Purchase,Dining,-31.55,Germany,Online,0,0
T0006995,A000353,C00219,2024-01-01 01:09:38,Transfer In,,382.06,Belgium,Bank Transfer,0,0
T0005821,A003385,C02070,2025-01-21 08:39:05,Card Purchase,Fuel,-133.8,Germany,Card Present,0,0
T0001735,A002751,C01681,2024-05-13 02:00:50,Cash Withdrawal,Cash,-20,France,ATM,0,0
T0003477,A001522,C00935,2025-04-22 18:48:03,Card Purchase,Dining,-56.14,Netherlands,Card Present,0,0
T0006047,A003096,C01896,2025-02-25 02:19:48,Transfer Out,Transfer,-430.06,Germany,Bank Transfer,0,0
T0008393,A003122,C01909,2024-11-24 21:03:25,Transfer In,Transfer,315.57,Netherlands,Mobile App,0,0
T0003552,A001193,C00727,2025-08-05 22:17:18,Transfer In,Transfer,169.77,France,Mobile App,0,0
T0007774,A002986,C01825,2025-06-06 06:11:03,Card Purchase,Groceries,-72.05,Germany,Mobile App,0,0
T0004639,A002963,C01812,2026-05-31 19:20:37,Salary,Salary,3276.01,Netherlands,Mobile App,0,1
T0007821,A002810,C01717,2026-07-25 20:07:36,Transfer In,Transfer,223.7,France,Bank Transfer,0,0
T0007766,A000716,C00437,2025-05-05 18:24:21,Transfer In,Transfer,488.4,Belgium,Mobile App,0,0
T0006785,A000156,C00095,2026-06-18 11:37:26,Transfer Out,Transfer,-373.63,France,Mobile App,0,0
T0001130,A000897,C00549,2026-06-29 13:49:19,Card Purchase,Travel,-155.19,Luxembourg,Online,0,0
T0002960,A001824,C01125,2026-02-09 10:46:28,Card Purchase,Healthcare,-201.21,Luxembourg,Card Present,0,0
T0002242,A003553,C02170,2026-01-29 20:33:37,Direct Debit,Utilities,-142.74,Luxembourg,Direct Debit,0,0
T0002220,A001366,C00838,2024-07-04 23:59:08,Direct Debit,Utilities,-169.03,Belgium,Direct Debit,0,0
T0000581,A001699,C01046,2024-09-18 03:33:38,Transfer In,Transfer,224.08,France,Bank Transfer,0,0
T0009654,A001683,C01035,2026-03-13 01:04:35,Salary,Salary,1800.97,Germany,Bank Transfer,0,0
T0003919,A001786,C01101,2024-05-25 08:53:41,Transfer In,Transfer,316.93,Belgium,Bank Transfer,0,0
T0004752,A002215,C01358,2024-01-17 08:38:12,Card Purchase,Dining,-16.22,Germany,Online,0,0
T0005447,A001036,C00632,2024-09-02 03:29:23,Direct Debit,Housing,-1208.03,Belgium,Direct Debit,0,0
T0001790,A002506,C01537,2024-03-23 15:24:11,Card Purchase,E-commerce,-115.7,Belgium,Card Present,0,0
T0005119,A002475,C01519,2024-10-14 04:51:52,Transfer Out,Transfer,-132.89,Belgium,Mobile App,0,0
T0002040,A003217,C01971,2025-09-24 12:06:19,Transfer In,Transfer,252.61,Germany,Mobile App,0,0
T0005286,A001246,C00762,2026-08-27 06:51:46,Direct Debit,Subscriptions,-20.11,France,Direct Debit,0,0
T0006755,A000666,C00408,2024-10-30 17:48:53,Card Purchase,Healthcare,-34.48,Germany,Online,0,0
T0002223,A002827,C01726,2024-07-11 19:15:21,Direct Debit,Housing,-833.55,Germany,Direct Debit,0,0
T0004396,A002471,C01516,2026-04-13 19:18:57,Transfer In,Transfer,221.33,Germany,Mobile App,0,0
T0002757,A003407,C02082,2025-01-12 20:41:08,Transfer In,Transfer,341.13,Belgium,Bank Transfer,0,0
T0008429,A002826,C01725,2024-02-13 15:10:13,Card Purchase,Dining,-36.14,Germany,Card Present,0,0
T0009406,A000713,C00435,2025-03-11 21:41:26,Interest,Interest,3.48,France,Mobile App,0,0
T0009294,A003766,C02300,2024-01-01 11:52:22,Direct Debit,Utilities,-129.75,Germany,Direct Debit,0,0
T0004532,A001947,C01194,2025-07-08 14:24:30,Transfer Out,Transfer,-89.68,Netherlands,Bank Transfer,0,0
T0009862,A003828,C02338,2024-08-13 22:39:13,Transfer Out,Transfer,-144.5,France,Mobile App,0,0
T0008306,A003098,C01897,2026-06-27 15:14:07,Direct Debit,Telecom,-88.18,Luxembourg,Direct Debit,0,0
T0000944,A000166,C00100,2025-09-08 12:51:14,Card Purchase,Fuel,-50.91,Belgium,Card Present,0,0
T0002984,A002884,C01760,2025-12-06 17:02:38,Transfer Out,Transfer,-577.17,Netherlands,Bank Transfer,0,0
T0003038,A003658,C02238,2025-02-24 01:52:22,Direct Debit,Telecom,-60.26,Belgium,Direct Debit,0,0
T0005162,A003457,C02113,2025-06-22 06:53:00,Direct Debit,Utilities,-135.16,France,Direct Debit,0,0
T0003487,A002763,C01690,2025-06-16 23:48:02,Transfer In,Transfer,53.5,Netherlands,Mobile App,0,0
T0000735,A002594,C01588,2026-01-11 13:04:43,Transfer In,Transfer,1516.11,Germany,Mobile App,0,0
T0006317,A001405,C00863,2024-10-06 19:13:30,Transfer Out,Transfer,-1097.59,Netherlands,Bank Transfer,0,0
T0007399,A001338,C00822,2024-12-25 09:54:08,Transfer Out,Transfer,-50.11,Luxembourg,Bank Transfer,0,0
T0007447,A003662,C02240,2025-07-26 16:36:00,Transfer In,Transfer,283.4,Belgium,Mobile App,0,0
T0001319,A002137,C01310,2024-01-05 07:26:53,Interest,Interest,11.42,Germany,Mobile App,0,0
T0005450,A003765,C02299,2024-03-08 03:37:22,Salary,Salary,3194.71,Germany,Bank Transfer,0,0
T0007110,A002515,C01542,2025-11-04 16:49:26,Card Purchase,Fuel,-33.94,Belgium,Card Present,0,0
T0002276,A001047,C00638,2026-05-03 01:53:52,Salary,Salary,3129.82,France,Bank Transfer,0,0
T0007712,A000873,C00534,2025-05-10 04:46:11,Direct Debit,Insurance,-113.98,Belgium,Direct Debit,0,0
T0007936,A003321,C02034,2026-02-27 12:59:11,Card Purchase,Travel,-179.89,Belgium,Online,0,0
T0003259,A001809,C01115,2026-06-05 18:47:36,Card Purchase,Groceries,-12.76,Belgium,Card Present,0,0
T0005888,A001768,C01093,2025-04-07 22:25:11,Card Purchase,Dining,-79.98,Netherlands,Online,0,0
T0005954,A000337,C00207,2024-01-13 09:03:36,Direct Debit,Insurance,-129.82,Germany,Direct Debit,0,0
T0000358,A001629,C01002,2024-11-02 20:03:13,Card Purchase,Retail,-215.0,Luxembourg,Online,0,0
T0004441,A002830,C01728,2024-06-21 08:56:28,Transfer In,Transfer,145.73,Germany,Mobile App,0,0
T0000452,A002176,C01333,2024-05-27 06:03:26,Card Purchase,E-commerce,-40.61,Germany,Card Present,0,0
T0007564,A003124,C01910,2025-06-21 03:46:21,Direct Debit,Insurance,-78.24,Belgium,Direct Debit,0,0
T0001795,A002897,C01767,2026-04-24 02:30:51,Salary,Salary,1207.49,Netherlands,Mobile App,0,0
T0005902,A003426,C02094,2025-04-29 23:35:47,Transfer Out,Transfer,-1453.48,Belgium,Bank Transfer,0,0
T0001391,A000629,C00386,2025-06-23 03:24:11,Transfer In,Transfer,372.94,France,Bank Transfer,0,0
T0008738,A000995,C00607,2026-05-27 03:19:49,Transfer Out,Transfer,-80.47,Netherlands,Bank Transfer,0,0
T0005502,A002370,C01456,2025-10-27 09:51:19,Cash Withdrawal,Cash,-60,Belgium,ATM,0,0
T0002008,A001341,C00824,2026-02-06 15:35:01,Cash Withdrawal,Cash,-150,Germany,ATM,0,0
T0003968,A003622,C02215,2024-07-21 04:13:52,Card Purchase,Travel,-302.5,Belgium,Card Present,0,0
T0007515,A000246,C00155,2026-03-16 12:49:42,Salary,Salary,3858.45,Belgium,Bank Transfer,0,0
T0008091,A002792,C01707,2025-05-12 05:34:44,Transfer Out,Transfer,-239.51,Luxembourg,Mobile App,0,0
T0002830,A001692,C01041,2024-02-11 22:09:31,Transfer In,Transfer,399.24,France,Bank Transfer,0,0
T0008439,A002634,C01611,2025-12-07 21:45:36,Direct Debit,Housing,-941.33,Netherlands,Direct Debit,0,0
T0005814,A002419,C01485,2024-02-21 14:06:52,Card Purchase,Retail,-48.77,Netherlands,Online,0,0
T0004414,A001248,C00763,2025-02-19 04:39:48,Transfer Out,Transfer,-205.03,Belgium,Bank Transfer,0,0
T0006178,A002193,C01346,2024-08-26 15:06:54,Cash Withdrawal,Cash,-20,Netherlands,ATM,0,0
T0001133,A001603,C00987,2026-06-18 17:59:33,Card Purchase,Groceries,-63.21,Belgium,Mobile App,0,0
T0004680,A001042,C00636,2026-05-29 14:31:49,Card Purchase,E-commerce,-204.14,Luxembourg,Online,0,0
T0004070,A000778,C00477,2024-11-21 11:10:45,Salary,Salary,3231.73,Netherlands,Bank Transfer,0,0
T0006769,A003841,C02347,2024-10-13 06:58:45,Transfer Out,Transfer,-553.25,Belgium,Bank Transfer,0,0
T0000290,A003440,C02105,2025-06-17 21:51:22,Interest,Interest,1.94,Netherlands,Bank Transfer,0,0
T0006904,A002630,C01608,2024-10-23 06:28:06,Transfer In,Transfer,887.74,Germany,Mobile App,0,0
T0007361,A002518,C01543,2026-05-23 14:29:41,Transfer Out,Transfer,-199.85,Luxembourg,Bank Transfer,0,0
T0003944,A001940,C01189,2024-06-06 14:12:26,Card Purchase,Dining,-80.35,Netherlands,Online,0,0
T0001622,A001363,C00836,2026-07-22 15:32:28,Transfer Out,Transfer,-347.83,Netherlands,Mobile App,0,0
T0008494,A002580,C01582,2025-05-03 05:45:14,Transfer In,Transfer,884.96,France,Bank Transfer,0,0
T0003218,A002791,C01706,2026-01-11 04:52:24,Cash Withdrawal,Cash,-100,Netherlands,ATM,0,0
T0004977,A003259,C01997,2026-01-04 17:12:49,Card Purchase,Dining,-38.25,Netherlands,Online,0,0
T0004809,A002915,C01779,2024-07-01 19:56:20,Transfer In,Transfer,619.65,Netherlands,Mobile App,0,0
T0006831,A003553,C02170,2025-02-13 08:10:47,Card Purchase,Retail,-37.61,Luxembourg,Card Present,0,1
T0004286,A003128,C01912,2025-10-13 05:07:42,Transfer In,Transfer,308.43,Luxembourg,Bank Transfer,0,0
T0002331,A002656,C01624,2024-07-03 15:16:19,Direct Debit,Housing,-728.49,Belgium,Direct Debit,0,0
T0003770,A002785,C01703,2025-07-30 05:12:56,Transfer In,Transfer,87.21,Luxembourg,Mobile App,0,0
